Date,high,low,open,close,kdjk,kdjd,rsi_6,rsi_12,macd,cci,wr_10,wma10,Point
2012/2/14,4.458333015,4.409721851,4.451387882,4.451387882,54.75110996,66.09833089,44.82955831,52.95969704,0.073079399,-72.10759785,61.76508603,4.502019674,0
2012/2/15,4.5,4.423611164,4.4375,4.458333015,45.1427247,59.11312883,46.27506156,53.49180694,0.066442478,-45.76161591,58.82361257,4.49469647,0
2012/2/16,4.479166031,4.416666031,4.458333015,4.44444418,36.26800814,51.4980886,43.53762621,52.20354248,0.05937749,-60.47936666,81.48142497,4.483206602,-1
2012/2/17,4.486111164,4.44444418,4.479166031,4.472221851,35.71714718,46.23777479,50.55720596,54.58965602,0.05538146,-27.54417543,66.66666667,4.477903583,0
2012/2/20,4.5625,4.472221851,4.548611164,4.493054867,39.19600621,43.8905186,55.53263889,56.37166105,0.053281432,32.76716017,53.84627574,4.477777282,0
2012/2/21,4.513887882,4.430554867,4.493054867,4.493054867,41.51524556,43.09876092,55.53263889,56.37166105,0.051028915,-27.08402049,53.84627574,4.47853482,0
2012/2/22,4.50694418,4.4375,4.486111164,4.493054867,43.06140513,43.08630899,55.53263889,56.37166105,0.048682597,-30.39457704,53.84627574,4.478787309,0
2012/2/23,4.5,4.451387882,4.486111164,4.479166031,43.85902399,43.34388066,49.76367565,54.51988501,0.045181584,-29.1669355,61.53856311,4.478155977,0
2012/2/24,4.541666031,4.451387882,4.486111164,4.534721851,56.51201039,47.73325724,66.47891224,60.22184935,0.046355539,46.48021961,18.1820168,4.488888342,0
2012/2/27,4.56944418,4.513887882,4.541666031,4.513887882,58.8866624,51.45105896,57.82115973,57.28375697,0.045085067,81.76877597,34.78305002,4.495453913,0
2012/2/28,4.604166031,4.5,4.5,4.576387882,67.65277073,56.85162955,71.28395274,63.1649938,0.048561648,129.340814,14.81501261,4.512373031,0
2012/2/29,4.597221851,4.541666031,4.576387882,4.576387882,73.10177757,62.26834555,71.28395274,63.1649938,0.050732056,145.2830384,14.81501261,4.527019423,0
2012/3/1,4.597221851,4.548611164,4.555554867,4.576387882,76.7344488,67.09037997,71.28395274,63.1649938,0.051854375,132.222573,16.00020874,4.539519362,0
2012/3/2,4.652777195,4.5625,4.56944418,4.645833015,83.4480061,72.54292201,82.19533666,69.26858758,0.057682534,165.5601188,3.124879301,4.562246713,1
2012/3/5,4.659721851,4.56944418,4.652777195,4.583333015,77.50699289,74.19761231,58.27931009,59.57632162,0.05660565,115.0687803,33.33326398,4.570453861,0
2012/3/6,4.583333015,4.5,4.576387882,4.50694418,60.56030904,69.65184455,40.84761352,50.20911696,0.049023163,6.420167774,68.75006706,4.563130708,0
2012/3/7,4.513887882,4.451387882,4.486111164,4.451387882,40.37353936,59.89240949,32.39196074,44.64038611,0.038091958,-86.22976795,100,4.545453878,0
2012/3/8,4.5,4.451387882,4.479166031,4.465277195,29.13797616,49.64093171,36.34509048,46.26578725,0.030201506,-87.41878716,93.33315023,4.531059959,0
2012/3/9,4.5,4.44444418,4.472221851,4.493054867,26.95213724,42.07800022,44.17833754,49.50065758,0.025891234,-69.62920691,77.41954061,4.52196905,0
2012/3/12,4.486111164,4.395833015,4.472221851,4.430554867,22.35401044,35.50333696,33.16049912,43.12777681,0.017233429,-119.44411,86.84224316,4.502272086,0
2012/3/13,4.493054867,4.416666031,4.423611164,4.479166031,25.42895137,32.14520843,45.78098094,48.72851517,0.014131669,-80.22607602,68.42116676,4.492928661,0
2012/3/14,4.534721851,4.409721851,4.493054867,4.416666031,19.58417357,27.95819681,35.45289793,42.81466656,0.006554716,-87.65011162,92.10538204,4.47398927,0
2012/3/15,4.486111164,4.409721851,4.423611164,4.416666031,15.68765503,23.86801622,35.45289793,42.81466656,0.000543659,-92.85689422,92.10538204,4.457953913,0
2012/3/16,4.44444418,4.38194418,4.416666031,4.423611164,17.35504284,21.69702509,37.70181317,43.71797164,-0.003618026,-99.71160183,84.99987984,4.44608534,0
2012/3/19,4.423611164,4.375,4.423611164,4.395833015,15.9177984,19.7706162,32.30039144,40.8991029,-0.009053295,-106.3241303,90.00013733,4.433206593,0
2012/3/20,4.395833015,4.305554867,4.38194418,4.305554867,10.6118656,16.71769933,20.722173,33.28910018,-0.020410202,-159.503046,100,4.407322728,0
2012/3/21,4.347221851,4.284721851,4.333333015,4.305554867,9.85231246,14.42923704,20.722173,33.28910018,-0.029075468,-161.4898091,91.66679382,4.385100486,0
2012/3/22,4.395833015,4.298611164,4.3125,4.354166031,15.82743224,14.89530211,37.96432081,40.39595235,-0.031655336,-107.4510244,72.22232819,4.374368147,0
2012/3/23,4.409721851,4.347221851,4.375,4.375,22.58870798,17.45977073,44.20526225,43.22389523,-0.031653886,-61.49522288,63.88874054,4.369444006,0
2012/3/26,4.375,4.375,4.375,4.375,27.09622514,20.6719222,44.20526225,43.22389523,-0.031292023,-53.70139814,63.88874054,4.366666317,0
2012/3/27,4.423611164,4.354166031,4.402777195,4.38194418,34.15608779,25.16664407,46.77526445,44.27268643,-0.030097955,-30.12341409,61.11106873,4.366161294,1
2012/3/28,4.375,4.263887882,4.375,4.298611164,29.18115089,26.50481301,28.12176724,35.65119742,-0.035467084,-121.4545635,84.37459767,4.352272485,0
2012/3/29,4.298611164,4.222221851,4.291666031,4.25,24.05185345,25.68715982,21.9846575,31.72030432,-0.043147296,-169.759239,87.49983907,4.331691733,-1
2012/3/30,4.361111164,4.25694418,4.25694418,4.354166031,37.87355962,29.74929309,50.02756885,45.71274951,-0.040363309,-65.48896821,34.48302805,4.333080552,0
2012/4/5,4.375,4.277777195,4.3125,4.354166031,47.08803039,35.52887219,50.02756885,45.71274951,-0.037722141,-40.1998727,34.48302805,4.335732009,0
2012/4/6,4.368054867,4.298611164,4.340277195,4.361111164,54.38054778,41.81276405,51.69464454,46.58136272,-0.034668941,-20.65652317,31.03441744,4.3404038,0
2012/4/9,4.347221851,4.284721851,4.340277195,4.291666031,47.74788336,43.79113716,36.91727929,39.6594643,-0.037421527,-74.57403946,65.51744549,4.331439088,0
2012/4/10,4.291666031,4.291666031,4.291666031,4.291666031,43.32610707,43.63612713,36.91727929,39.6594643,-0.039151656,-97.76775764,65.51744549,4.3227269,0
2012/4/11,4.354166031,4.298611164,4.3125,4.340277195,48.42422506,45.23215977,51.02817145,46.30620124,-0.036183183,-0.844021951,41.37953895,4.323989469,0
2012/4/12,4.44444418,4.31944418,4.333333015,4.4375,64.57452361,51.67961439,68.13504739,56.71030243,-0.025689448,139.5704223,3.124879301,4.343560236,0
2012/4/13,4.451387882,4.409721851,4.44444418,4.4375,74.36295454,59.24072777,68.13504739,56.71030243,-0.017175103,162.0280956,6.060183605,4.361994639,0
2012/4/16,4.451387882,4.409721851,4.416666031,4.430554867,79.33724866,65.93956807,65.77164319,55.79125875,-0.01086262,124.4951723,9.090795595,4.378156185,0
2012/4/17,4.44444418,4.402777195,4.4375,4.409721851,78.22493498,70.03469037,58.47100538,52.98156437,-0.007455045,94.42735103,21.4283262,4.388130934,0
2012/4/18,4.493054867,4.409721851,4.430554867,4.472221851,82.15000243,74.07312772,70.32806703,59.6345839,0.000285421,124.2369879,9.677276452,4.406565285,0
2012/4/19,4.5,4.451387882,4.458333015,4.479166031,84.87410228,77.67345258,71.41616579,60.31520322,0.006900587,122.4043142,9.677698014,4.424115745,0
2012/4/20,4.548611164,4.465277195,4.472221851,4.548611164,89.91606819,81.75432445,80.15111957,66.48107335,0.017544553,137.8864651,0,4.452019865,0
2012/4/23,4.555554867,4.5,4.534721851,4.5,86.07024013,83.19296301,63.77934866,59.42994953,0.021806091,120.1668307,21.0523748,4.467676501,0
2012/4/24,4.652777195,4.493054867,4.5,4.56944418,82.38018393,82.92203665,73.17307713,65.18461306,0.030436107,146.5771437,23.52936425,4.492171461,0
2012/4/25,4.611111164,4.541666031,4.56944418,4.576387882,78.06821425,81.30409585,73.98269587,65.71508364,0.037404579,128.2213978,22.91681568,4.512878401,0
2012/4/26,4.638887882,4.548611164,4.611111164,4.583333015,76.11958556,79.57592576,74.89216845,66.2757575,0.042991973,117.473658,27.77767181,4.53055517,0
2012/4/27,4.645833015,4.590277195,4.604166031,4.618054867,79.45007995,79.53397715,79.24484863,69.03733014,0.049649458,121.2246656,13.88893127,4.551893494,0
2012/5/2,4.75694418,4.652777195,4.680554867,4.722221851,82.96671081,80.67822171,87.22054203,75.58143425,0.062609247,166.66663,9.803942688,4.588888454,0
2012/5/3,4.722221851,4.722221851,4.722221851,4.722221851,84.85659272,82.07101205,87.22054203,75.58143425,0.072049433,148.5436096,10.00002747,4.620580378,0
2012/5/4,4.75,4.652777195,4.701387882,4.736111164,87.52348169,83.88850193,88.09865755,76.3738137,0.079732493,118.9592905,6.81806123,4.649115814,0
2012/5/7,4.75,4.6875,4.708333015,4.736111164,89.05078656,85.60926347,88.09865755,76.3738137,0.084843352,110.784562,7.142740367,4.672853262,0
2012/5/8,4.743054867,4.666666031,4.722221851,4.701387882,85.68289809,85.63380835,70.62769755,69.64949684,0.085110762,81.52431419,21.05287885,4.685605656,0
2012/5/9,4.701387882,4.638887882,4.680554867,4.666666031,76.47673743,82.58145137,57.05150629,63.54620701,0.081580513,45.96738267,34.21061191,4.689267228,0
2012/5/10,4.680554867,4.590277195,4.659721851,4.618054867,62.095501,75.75280125,43.12489767,56.04540455,0.074007143,4.629433302,64.51621477,4.681060115,0
2012/5/11,4.666666031,4.604166031,4.611111164,4.611111164,45.56378655,65.68979635,41.39292623,55.03315827,0.066676291,-8.781334816,69.99995422,4.67070668,0
2012/5/14,4.652777195,4.597221851,4.645833015,4.597221851,31.76478632,54.38145967,37.75344012,52.94645235,0.059064923,-31.66523174,95.83321412,4.657196582,0
2012/5/15,4.597221851,4.534721851,4.583333015,4.56944418,26.55287545,45.10526493,31.1750775,48.90107652,0.050212614,-99.3128236,84.37495977,4.638383475,0
2012/5/16,4.56944418,4.458333015,4.56944418,4.486111164,20.87655906,37.02902964,19.15774346,39.11920695,0.036057172,-159.8223561,90.4760737,4.605302741,-1
2012/5/17,4.576387882,4.472221851,4.486111164,4.548611164,24.2351975,32.76441893,39.98046117,47.68184098,0.029541573,-117.9629835,69.04752563,4.587878565,0
2012/5/18,4.534721851,4.479166031,4.513887882,4.513887882,22.66079121,29.39654302,34.12117216,43.9365756,0.021330155,-126.8378156,80.95263786,4.567297623,0
2012/5/21,4.576387882,4.5,4.5,4.555554867,28.44051439,29.07786681,45.60111381,49.16370595,0.01797749,-79.25736791,65.85374432,4.55833292,0
2012/5/22,4.625,4.555554867,4.583333015,4.611111164,41.87710347,33.34427903,57.46149202,55.23464072,0.019577729,-21.66225132,37.14252643,4.562752204,1
2012/5/23,4.611111164,4.527777195,4.604166031,4.548611164,42.36259481,36.35038429,44.39473144,48.1742047,0.015622614,-48.12810295,59.37476531,4.557449245,0
2012/5/24,4.555554867,4.416666031,4.548611164,4.44444418,32.16334998,34.95470619,30.51599581,39.08936549,0.004036225,-125.5733508,88.88874054,4.535353288,0
2012/5/25,4.458333015,4.361111164,4.451387882,4.395833015,25.82815226,31.91252155,25.96956738,35.66529281,-0.008965241,-171.929732,88.0953393,4.507575495,-1
2012/5/28,4.451387882,4.368054867,4.388887882,4.44444418,27.74504592,30.52336301,37.19752617,41.27683662,-0.015171593,-133.3335261,68.42116676,4.492550243,0
2012/5/29,4.50694418,4.402777195,4.44444418,4.493054867,35.1632736,32.06999987,46.86754636,46.37902014,-0.015983448,-72.98056348,50.00027104,4.489141074,0
2012/5/30,4.486111164,4.409721851,4.486111164,4.458333015,35.72283977,33.28761317,41.40321471,43.43813872,-0.019207204,-78.40884545,63.15802788,4.480807738,0
2012/5/31,4.44444418,4.409721851,4.423611164,4.423611164,31.70996494,32.76173043,36.32150436,40.62774465,-0.024283887,-95.15313628,76.31578472,4.466666395,0
2012/6/1,4.451387882,4.395833015,4.423611164,4.402777195,26.40305527,30.64217204,33.37225318,38.97706481,-0.029646575,-91.94724801,84.21076407,4.451009785,0
2012/6/4,4.368054867,4.270833015,4.361111164,4.277777195,18.28228226,26.52220878,21.06021456,30.78928292,-0.043481769,-187.9319942,98.03929224,4.414646097,0
2012/6/5,4.361111164,4.25694418,4.298611164,4.333333015,20.71532615,24.58658124,34.03896045,37.186863,-0.049393986,-140.7041871,78.43140687,4.39343397,0
2012/6/6,4.402777195,4.333333015,4.333333015,4.368054867,28.62497573,25.93271274,41.27965075,40.91088095,-0.050693336,-78.43148409,62.7907868,4.383585418,0
2012/6/7,4.430554867,4.361111164,4.409721851,4.38194418,35.74998382,29.20513643,44.21891458,42.40107259,-0.050025664,-48.37388366,50,4.379545038,0
2012/6/8,4.375,4.19444418,4.375,4.222221851,26.79627421,28.40218236,26.15355054,32.21037659,-0.061673848,-155.5553885,91.11114502,4.347600599,0
2012/6/11,4.243054867,4.180554867,4.236111164,4.201387882,20.13686988,25.6470782,24.58160837,31.14522026,-0.071759052,-173.0832324,93.61712696,4.315024731,0
2012/6/12,4.222221851,4.152777195,4.208333015,4.1875,17.30061947,22.86492529,23.45397573,30.41384305,-0.079950663,-152.981954,89.58317836,4.284343,0
2012/6/13,4.243054867,4.180554867,4.201387882,4.236111164,20.83615607,22.18866888,35.82019579,36.1400513,-0.08157966,-102.4684498,72.09277073,4.268055205,0
2012/6/14,4.229166031,4.159721851,4.229166031,4.173611164,16.39084796,20.25606191,28.6733026,32.40043006,-0.086912011,-106.8391345,93.023033,4.244444171,0
2012/6/15,4.173611164,4.173611164,4.173611164,4.173611164,13.42730922,17.97981101,28.6733026,32.40043006,-0.09009933,-100.8360176,92.49976826,4.225378591,0
2012/6/18,4.298611164,4.243054867,4.291666031,4.263887882,22.28482704,19.41481636,49.5924222,42.60881249,-0.084368182,-24.33876764,60.00013733,4.226893616,0
2012/6/19,4.333333015,4.25694418,4.270833015,4.3125,34.02329527,24.28430933,57.62338439,47.28512493,-0.075038615,11.69340074,42.49976826,4.23749974,0
2012/6/20,4.388887882,4.3125,4.31944418,4.354166031,51.11361296,33.22741054,63.58980178,51.0170219,-0.063550199,68.30453892,27.49999142,4.256060288,1
2012/6/21,4.361111164,4.291666031,4.361111164,4.333333015,59.56602121,42.00694743,58.63637522,49.12024794,-0.055486978,56.91064354,23.52916229,4.27108554,0
2012/6/25,4.375,4.305554867,4.305554867,4.347221851,67.1617404,50.39187842,61.06285837,50.45980272,-0.047429367,66.32033582,17.64682123,4.289519874,0
2012/6/26,4.173611164,4.125,4.138887882,4.145833015,47.40604243,49.39659975,30.21826648,35.62387383,-0.056641125,-115.3844406,92.10535351,4.269065328,0
2012/6/27,4.173611164,4.076387882,4.145833015,4.104166031,34.56703081,44.45341011,26.8508429,33.40694765,-0.066536694,-121.9663756,91.11099243,4.242045056,0
2012/6/28,4.111111164,4.048611164,4.097221851,4.076387882,25.76568031,38.22416684,24.6530288,31.96043397,-0.0757473,-139.99997,91.83702068,4.211489374,-1
2012/6/29,4.180554867,4.083333015,4.090277195,4.159721851,28.06146632,34.8366,41.80209265,40.40543542,-0.075452646,-71.48816736,67.34696165,4.198989383,0
2012/7/2,4.180554867,4.118054867,4.173611164,4.152777195,28.91169534,32.86163178,40.8718236,39.95459568,-0.074915922,-56.28683766,69.38784662,4.185479259,0
2012/7/3,4.25694418,4.138887882,4.152777195,4.201387882,34.24039276,33.32121878,50.18382756,44.66893649,-0.069763893,-14.16858042,55.10221241,4.181186243,0
2012/7/4,4.270833015,4.201387882,4.222221851,4.236111164,41.97586779,36.20610178,56.10892066,47.85899166,-0.062162425,17.54710005,44.89778759,4.184342913,1
2012/7/5,4.236111164,4.19444418,4.222221851,4.222221851,45.7143679,39.37552382,53.07862024,46.68449867,-0.056606434,-0.594314393,46.80863187,4.186363142,0
2012/7/6,4.208333015,4.111111164,4.152777195,4.19444418,52.35123409,43.70076058,46.98830366,44.31196939,-0.053824245,-41.9790369,55.31923908,4.18573187,0
2012/7/9,4.201387882,4.034721851,4.173611164,4.0625,38.82244283,42.07465466,28.40842067,35.07516814,-0.061556547,-91.73789876,88.23513968,4.163636,-1
2012/7/10,4.097221851,4.055554867,4.0625,4.076387882,31.76389042,38.63773325,31.81388391,36.59282401,-0.065805254,-98.88981148,82.35321441,4.149241959,0
2012/7/11,4.104166031,4.055554867,4.076387882,4.083333015,28.03867798,35.10471483,33.70628169,37.39124266,-0.067830069,-88.68636124,79.41174689,4.137373309,0
2012/7/12,4.13194418,4.027777195,4.076387882,4.090277195,27.26387122,32.49110029,35.84268988,38.23950841,-0.068089517,-81.1761386,74.28574231,4.127146019,0
2012/7/13,4.1875,4.090277195,4.090277195,4.145833015,34.36640902,33.1162032,51.00201708,44.77031195,-0.063085037,3.919576826,51.42851538,4.126767254,0
2012/7/16,4.166666031,4.104166031,4.159721851,4.125,36.24433808,34.15891483,46.10037032,42.91393837,-0.060107123,-8.923825481,59.99980382,4.122853192,0
2012/7/17,4.180554867,4.118054867,4.118054867,4.173611164,47.4962559,38.60469518,57.52937564,48.36398734,-0.053211204,27.27960246,39.99980382,4.128282564,1
2012/7/18,4.180554867,4.083333015,4.180554867,4.138887882,52.17688277,43.12875771,48.68126579,45.0150906,-0.049971972,-17.70347778,46.66703288,4.127903644,0
2012/7/19,4.152777195,4.083333015,4.13194418,4.13194418,54.78469837,47.01407127,46.94852193,44.34522841,-0.047418544,-34.66167085,42.30760089,4.128029927,0
2012/7/20,4.13194418,4.097221851,4.118054867,4.111111164,53.91450582,49.31421612,41.61553792,42.285688,-0.046539506,-44.8501676,51.9995166,4.126009802,0
2012/7/23,4.076387882,4.027777195,4.076387882,4.041666031,38.84153297,45.82332174,28.61393558,36.17596179,-0.050860219,-133.8800787,91.30441273,4.112878435,0
2012/7/24,4.076387882,4.020833015,4.027777195,4.027777195,27.28318857,39.64327735,26.61810455,35.07040336,-0.054773731,-129.8551131,95.83350023,4.097600625,0
2012/7/25,4.0625,4.020833015,4.027777195,4.027777195,19.57762564,32.95472678,26.61810455,35.07040336,-0.057215671,-121.7119395,95.83350023,4.083206645,0
2012/7/26,4.041666031,3.97222209,4.041666031,4.00694418,18.60729962,28.17225106,23.13292257,33.25615373,-0.060138734,-149.4855788,83.87103919,4.06603495,-1
2012/7/27,4.125,4.00694418,4.020833015,4.0625,26.84937062,27.73129092,45.82984922,41.98684723,-0.057311738,-41.276982,56.66648738,4.060479459,0
2012/7/30,4.138887882,4.06944418,4.06944418,4.097221851,37.89959568,31.12072584,55.65104984,46.73717501,-0.051673895,19.74228994,39.99995422,4.062752177,0
2012/7/31,4.180554867,4.111111164,4.118054867,4.173611164,57.48873505,39.91006224,70.00707777,55.48536517,-0.040574172,94.86629276,3.332986195,4.079418919,0
2012/8/1,4.215277195,4.138887882,4.173611164,4.173611164,65.94494759,48.58835736,70.00707777,55.48536517,-0.031415423,109.6442811,17.14262733,4.096085661,0
2012/8/2,4.19444418,4.159721851,4.166666031,4.180554867,72.53470361,56.57047278,71.22625906,56.26247756,-0.023327842,103.8860338,14.28578435,4.113383562,0
2012/8/3,4.19444418,4.145833015,4.1875,4.159721851,74.07076974,62.4039051,62.13309992,53.22147025,-0.018387466,80.32060718,22.85709801,4.126009811,0
2012/8/6,4.1875,4.145833015,4.166666031,4.166666031,76.04716021,66.9516568,63.97283301,54.12314441,-0.013753306,78.5171806,20.00005886,4.139014808,0
2012/8/7,4.173611164,4.145833015,4.159721851,4.152777195,75.45999568,69.78776976,57.29221235,51.93876468,-0.011073762,62.10726817,25.71433336,4.147221834,-1
2012/8/8,4.208333015,4.159721851,4.166666031,4.180554867,78.08441614,72.55331855,65.85097178,55.82838287,-0.006632325,83.53400988,14.28578435,4.158206619,0
2012/8/9,4.19444418,4.159721851,4.180554867,4.1875,79.04052378,74.71572029,67.78779584,56.78237811,-0.002522957,69.79431047,13.33307393,4.167676379,0
2012/8/10,4.25694418,4.19444418,4.215277195,4.208333015,74.91586841,74.78243633,73.24916952,59.63514583,0.002387278,102.7470694,25.92595418,4.177651128,0
2012/8/13,4.229166031,4.1875,4.208333015,4.201387882,67.59086022,72.3852443,68.59659138,58.23709722,0.005653095,81.69851078,38.09582976,4.183711615,0
2012/8/14,4.236111164,4.19444418,4.201387882,4.215277195,65.89381741,70.22143533,72.75028416,60.26915711,0.009255341,94.85754744,35.29416517,4.190403505,1
2012/8/15,4.222221851,4.118054867,4.208333015,4.13194418,47.26263649,62.56850239,37.26382785,45.71138017,0.005324491,-21.35617126,89.99972534,4.181186373,0
2012/8/16,4.138887882,4.104166031,4.13194418,4.118054867,34.53870844,53.22523774,33.95151046,43.78824545,0.001076107,-139.8158043,90.90914766,4.170201492,0
2012/8/17,4.159721851,4.111111164,4.118054867,4.145833015,32.11676201,46.18907916,45.56420134,48.51414418,-4.87E-05,-107.291214,72.72713086,4.165403548,0
2012/8/20,4.13194418,4.06944418,4.118054867,4.111111164,28.81863859,40.39893231,36.05548072,43.52440083,-0.00369931,-175.1106415,77.77760824,4.154545064,0
2012/8/21,4.125,4.083333015,4.104166031,4.104166031,25.3851993,35.39435464,34.33558646,42.56903457,-0.007071314,-138.1728019,81.48167928,4.143433918,0
2012/8/22,4.097221851,4.041666031,4.097221851,4.0625,20.14936554,30.3126916,25.55852647,37.22185008,-0.012956398,-168.7010359,90.32230199,4.125630968,0
2012/8/23,4.104166031,4.034721851,4.06944418,4.083333015,21.47887921,27.36808747,35.45772663,41.24732893,-0.015757675,-122.0061996,78.12498659,4.113762292,0
2012/8/24,4.097221851,4.0625,4.097221851,4.076387882,21.21568478,25.31728657,33.66672608,40.30736656,-0.018326861,-95.48239388,79.31070407,4.102524809,0
2012/8/27,4.104166031,4.048611164,4.076387882,4.0625,19.08212739,23.23890018,30.02726334,38.39851118,-0.021238767,-89.79564986,86.20674142,4.09116126,0
2012/8/28,4.145833015,4.0625,4.06944418,4.138887882,40.4990265,28.99227562,59.16432766,52.02980531,-0.017184518,-24.09689268,44.44478353,4.09621165,0
2012/8/29,4.166666031,4.118054867,4.13194418,4.152777195,56.82391874,38.26948999,62.56548467,54.04680771,-0.012704298,24.40050096,10.52629677,4.105176267,0
2012/8/30,4.1875,4.125,4.13194418,4.166666031,66.6703636,47.73644786,65.96686547,56.06214365,-0.007941434,59.05026135,13.63674668,4.116287344,1
2012/8/31,4.173611164,4.138887882,4.159721851,4.145833015,68.68928602,54.72072725,56.69448229,52.30829163,-0.005781238,60.43387104,27.27286914,4.122726761,0
2012/9/3,4.0625,4.013887882,4.048611164,4.013887882,45.79285735,51.74477061,27.41132052,35.76308422,-0.014548432,-159.1297051,100,4.105176154,0
2012/9/4,4.034721851,3.923610926,4.013887882,3.944443941,33.16010851,45.54988325,20.6688891,30.26649422,-0.026791209,-211.6469467,92.10538917,4.076767072,0
2012/9/5,3.9375,3.743055105,3.9375,3.798610926,26.27342132,39.12439594,12.75972444,22.38477219,-0.047711218,-283.7119247,87.49995306,4.024746934,-1
2012/9/6,3.951387882,3.777776957,3.819443941,3.944443941,32.6197616,36.95618449,40.21331715,39.5559816,-0.051924419,-151.0695686,54.68755784,4.004039873,0
2012/9/7,4.090277195,3.923610926,3.930555105,4.048611164,44.66318893,39.52518597,52.91407741,48.44386052,-0.046323992,-26.76476138,31.24995641,4.004797563,0
2012/9/10,4.055554867,3.97222209,4.041666031,4,49.04630687,42.69889294,47.28850145,45.07000918,-0.045286098,-31.07115185,42.18745725,3.99722189,0
2012/9/11,3.986110926,3.9375,3.979166031,3.986110926,50.92670598,45.44149728,45.62539175,44.11243145,-0.045064812,-57.54963668,45.31249581,3.988257295,0
2012/9/12,4.013887882,3.9375,4,3.97222209,51.69307667,47.52535708,43.77785284,43.11317378,-0.045485823,-46.9344852,48.43748072,3.97954522,0
2012/9/13,3.965276957,3.923610926,3.951387882,3.9375,53.12876813,49.39316076,39.03575192,40.6046358,-0.048067171,-65.00690243,54.83865788,3.967802858,0
2012/9/14,4,3.923610926,3.965276957,3.986110926,58.75254642,52.51295598,48.421965,45.45200476,-0.045664026,-36.22123544,29.999897,3.969065501,0
2012/9/17,3.97222209,3.923610926,3.97222209,3.923610926,56.50172966,53.84254721,39.12749545,40.78354916,-0.048246587,-54.16653675,47.99990387,3.961868546,0
2012/9/18,3.90972209,3.819443941,3.895833015,3.84722209,45.075295,50.9201298,30.53203615,35.87104777,-0.055813839,-118.5339639,69.999897,3.942424111,0
2012/9/19,3.861110926,3.819443941,3.84722209,3.833333015,31.7596217,44.53329377,29.13555527,35.03402047,-0.062214503,-124.9439669,82.22207472,3.922222059,0
2012/9/20,3.826387882,3.78472209,3.819443941,3.798610926,22.88247983,37.31635579,25.62015502,32.93791661,-0.069290124,-136.0380722,95.45455609,3.89507559,0
2012/9/21,3.833333015,3.763887882,3.78472209,3.8125,21.73660226,32.12310461,29.69212125,34.64424518,-0.07293611,-111.0175355,83.33300636,3.873105916,0
2012/9/24,3.840276957,3.763887882,3.78472209,3.840276957,24.67627808,29.6408291,37.85673376,38.08145677,-0.072745646,-84.42402694,69.44437027,3.860479528,0
2012/9/25,3.84722209,3.805555105,3.826387882,3.8125,23.31371001,27.5317894,33.22655139,36.01514359,-0.073983237,-77.20902069,80.55515289,3.84570684,0
2012/9/26,3.826387882,3.770833015,3.798610926,3.798610926,20.44452916,25.16936932,30.95483877,34.9798171,-0.075217707,-84.82272881,85.29383254,3.831565428,0
2012/9/27,4.027777195,3.777776957,3.8125,3.888887882,29.41913443,26.58595769,54.96889707,45.98924169,-0.068126121,9.112288342,52.63165503,3.836994574,0
2012/9/28,3.9375,3.826387882,3.854166031,3.923610926,39.78826621,30.9867272,61.19779036,49.57200078,-0.05902374,16.66663868,39.47347023,3.849620858,0
2012/10/8,3.944443941,3.875,3.90972209,3.902776957,44.0693657,35.3476067,55.65488951,47.50919747,-0.052881579,36.95008734,47.36843532,3.859595511,0
2012/10/9,4.00694418,3.923610926,3.923610926,3.986110926,57.44981122,42.71500821,69.09194999,55.57562617,-0.040818981,114.1177815,15.78929774,3.885100594,0
2012/10/10,4.00694418,3.951387882,3.986110926,3.965276957,63.7384532,49.7228232,63.33450125,53.34004731,-0.032565023,109.6041768,23.68426283,3.904292432,0
2012/10/11,3.986110926,3.923610926,3.958333015,3.979166031,69.68528776,56.37697806,65.62597828,54.66627141,-0.024619176,97.81588041,18.42104312,3.923610575,0
2012/10/12,4.041666031,3.986110926,3.986110926,4.013887882,76.37133876,63.04176496,71.05311293,57.92755458,-0.015343402,137.6848633,10.00012016,3.945958961,0
2012/10/15,4.034721851,3.986110926,4.027777195,4.013887882,80.8287061,68.97074534,71.05311293,57.92755458,-0.007901204,113.2423166,10.25655923,3.96464575,0
2012/10/16,4.055554867,4,4.013887882,4.048611164,86.38589347,74.77579472,76.41539083,61.24560544,0.000789569,113.3377378,2.438767051,3.9864893,0
2012/10/17,4.06944418,4.034721851,4.055554867,4.0625,89.97158727,79.8410589,78.34117931,62.53488184,0.008697522,111.3007657,2.380857014,4.006565163,0
2012/10/18,4.152777195,4.055554867,4.06944418,4.138887882,91.64767048,83.77659609,85.92590918,68.76879802,0.020887715,140.9748121,4.255443485,4.035731749,0
2012/10/19,4.166666031,4.125,4.13194418,4.166666031,94.43178032,87.32832417,87.7915421,70.70267653,0.03241632,152.6611638,0,4.065403453,0
2012/10/22,4.229166031,4.138887882,4.145833015,4.229166031,96.28785355,90.31483396,91.00932157,74.56800339,0.046065041,158.7111757,0,4.102019609,1
2012/10/23,4.25,4.180554867,4.229166031,4.180554867,90.4329708,90.35421291,73.04126842,67.06090273,0.052355712,138.4070119,21.27679468,4.123863025,0
2012/10/24,4.19444418,4.138887882,4.166666031,4.138887882,79.58677552,86.76506711,60.71224364,61.29109045,0.053363792,85.5468711,34.04284227,4.134595281,0
